id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
652148994573037396,Warm Bright One Bedroom Unit in Brooklyn!,26766504,Aster,Brooklyn,Prospect-Lefferts Gardens,40.65619,-73.95225,Private room,101,30,4,2022-12-16,0.18,1,306,0,
37961305,Spacious luxury in Manhattan. Free street parking,71276635,Joe,Manhattan,Washington Heights,40.83386,-73.94208,Shared room,1596,1,7,2023-09-06,0.23,5,349,2,Exempt
18559902,Central Park View 5th Avenue,125021178,Avi,Manhattan,Midtown,40.76508,-73.97973,Entire home/apt,,30,15,2020-01-02,0.18,1,0,0,
18586787,Sunny Prime Williamsburg Location with Backyard,89331516,Louiza,Brooklyn,Williamsburg,40.7175,-73.95831,Private room,,30,0,,,3,0,0,
564308644784550594,"Eclectic spacious 2 BR, perfect for work-from-home",81035627,Evelina,Manhattan,Harlem,40.81523895263672,-73.9389877319336,Entire home/apt,190,30,28,2023-06-16,1.39,1,183,5,
840031550426599515,welcome home to college point,154960741,Anna,Queens,College Point,40.77530228446012,-73.84297352039138,Private room,57,30,12,2023-09-10,0.89,1,324,6,
1105555935955713382,Private Backyard Comfy Room,303991288,Michelle,Manhattan,Hell's Kitchen,40.762364821517444,-73.99357544913676,Private room,218,1,2,2024-04-25,2,11,191,2,OSE-STRREG-0091251
8973873,Sunny Loft in Clinton Hill,11458977,Robin,Brooklyn,Clinton Hill,40.68888,-73.96405,Entire home/apt,108,30,111,2020-03-13,1.09,1,78,0,
430665,Lux One-bed Central Park View UWS,2141109,Kishore,Manhattan,Upper West Side,40.79288,-73.9642,Entire home/apt,,30,7,2014-08-22,0.05,1,0,0,
823456614151897188,Mint 3BR Rental Midtown West/Hudson Yards,424296351,Michael,Manhattan,Hell's Kitchen,40.753973172005644,-73.9941769549873,Entire home/apt,199,30,0,,,72,231,0,
1134431574496698570,Spacious Bright 1 BR w WasherDryer in Clinton Hill,19065117,Tina,Brooklyn,Clinton Hill,40.6834722,-73.9644302,Entire home/apt,147,30,0,,,1,177,0,
52168422,Cozy Haus NYC 2min from LGA 20min from Manhattan,134140323,Elliot,Queens,East Elmhurst,40.766327,-73.870796,Entire home/apt,181,2,119,2024-04-14,3.89,1,231,31,OSE-STRREG-0001724
946135690794019776,"Room in 3BR2BA Condo, 10min walk from 61 St 7train",501499086,CrossOver,Queens,Maspeth,40.73989102550302,-73.90119441664164,Private room,99,30,0,,,173,269,0,
983709566755659248,"Room in 3BR2BA, 10 min > 61 St (7) in-unit laundry",501499086,CrossOver,Queens,Maspeth,40.74014936313589,-73.90236923239186,Private room,109,30,0,,,173,269,0,
54344780,Home Share w/ Young Professionals - 2/3/4/5 Trains,2822805,Olivier,Brooklyn,Crown Heights,40.67082,-73.95784,Private room,96,30,9,2024-04-01,0.42,14,277,5,
18655886,Spacious Bedroom in Duplex,68017798,Charlotte,Brooklyn,Bushwick,40.70003,-73.91893,Private room,,30,0,,,1,0,0,
16162247,Gorgeous 1 Bedroom in Prime Location in Brooklyn!,88384901,Nehia,Brooklyn,South Slope,40.66518,-73.98642,Private room,,30,0,,,1,0,0,
1037127195586794479,Stunning Lower East Side Loft with Rooftop,366070158,Cassandra,Manhattan,Chinatown,40.71486,-73.99212,Entire home/apt,755,30,0,,,1,269,0,
16171595,Cozy Apartment,105162882,Jian,Manhattan,Upper West Side,40.80062,-73.96038,Private room,,30,1,2016-12-07,0.01,1,0,0,
50733678,Entire 3Bed Room Apt. 1st Floor in East Elmhurst,295247374,Rafael,Queens,East Elmhurst,40.76118,-73.86888,Entire home/apt,119,30,34,2023-07-09,1.00,7,269,2,
815887953017298358,Queen Bedroom D in #290: Hell's Kitchen,305240193,Elena,Manhattan,Hell's Kitchen,40.7592669369633,-73.99267775642772,Private room,118,30,0,,,310,359,0,
18746696,"One Bedroom-One Bathroom in Greenpoint, Brooklyn.",1485117,Matt,Brooklyn,Greenpoint,40.72216,-73.94576,Entire home/apt,,30,7,2017-12-30,0.08,1,0,0,
18762619,Cozy East Village Room,103265024,Maureen,Manhattan,East Village,40.72641,-73.9893,Shared room,,30,0,,,1,0,0,
26954041,AKA Times Square - 2Bed Suite w/ Washer/Dryer,176950781,Aka Times Square,Manhattan,Theater District,40.75745,-73.98309,Entire home/apt,722,7,85,2024-02-18,2.20,11,364,30,Exempt
18870281,Room in Ditmas Park Brooklyn,131476188,Kylie,Brooklyn,Flatbush,40.6474,-73.96314,Private room,,30,0,,,1,0,0,
18888585,1 bedroom in 4 BR 1 bath Apt females only,131621761,Annette,Brooklyn,East Flatbush,40.65267,-73.94212,Private room,,30,0,,,1,0,0,
16186828,Cleaning,563530,Misael,Bronx,Kingsbridge,40.8632,-73.90496,Private room,,30,0,,,1,0,0,
32618716,"1st Floor, Room #7 (9' x 12')",244817841,Aminul,Brooklyn,East New York,40.66928,-73.89383,Private room,40,30,20,2021-06-15,0.32,9,171,0,
32618640,"1st Floor, Room # 8 (12' x 15')",244817841,Aminul,Brooklyn,East New York,40.66825,-73.89579,Private room,40,30,23,2022-12-31,0.37,9,168,0,
558306500468820859,SUITE APARMENT WITH G,388759271,Gabriela,Queens,East Elmhurst,40.76305,-73.86195,Entire home/apt,167,30,101,2023-11-05,3.91,2,365,27,
45695920,Queen Bedroom C in #172: Hell's Kitchen,305240193,Elena,Manhattan,Hell's Kitchen,40.761031147093064,-73.99164322110978,Private room,114,30,0,,,310,362,0,
673038589832674138,"JG Sohotel Standard Twin room at Soho,little italy",468527022,JG Sohotel,Manhattan,Chinatown,40.71826,-74.00141,Private room,301,1,123,2024-04-01,5.66,6,202,72,Exempt
18957774,1 bedroom UWS,132194726,Carlos,Manhattan,Upper West Side,40.79019,-73.97529,Entire home/apt,,30,0,,,1,0,0,
903935606382398001,Private room in cute apt!,154763419,Stephania,Brooklyn,Kensington,40.6402042,-73.9703294,Private room,106,30,0,,,1,270,0,
444430,comfy room minutes from museums,420542,Danielle,Bronx,Mott Haven,40.81081,-73.9237,Private room,,30,23,2018-03-27,0.16,1,0,0,
18979981,"Spacious studio in the West Village, NYC",4365106,Neelu,Manhattan,Greenwich Village,40.73088,-74.0012,Entire home/apt,,30,34,2020-03-05,0.42,1,0,0,
602757253749505221,Great looking studio unit in original Brownstone,103713745,Angela,Manhattan,Harlem,40.80847,-73.94726,Entire home/apt,129,1,94,2024-04-23,3.77,1,104,46,Exempt
18992110,Charming Nolita Apartment,12420115,Constanze,Manhattan,Lower East Side,40.71818,-73.99348,Entire home/apt,,30,15,2019-02-18,0.18,1,0,0,
31760509,"Morningside Park, near Columbia U., private room",219505617,Karen,Manhattan,Harlem,40.804,-73.95654,Private room,95,30,83,2023-11-13,1.30,1,285,16,
795584695879175090,Queen Bedroom C in #296: Hell's Kitchen,305240193,Elena,Manhattan,Hell's Kitchen,40.7617669705822,-73.98998669255099,Private room,110,30,0,,,310,277,0,
831397199080648683,Apartment Share: Private room & private bathroom.,27054897,Carl,Manhattan,Harlem,40.8137363,-73.94448,Private room,145,2,33,2024-03-31,2.40,1,150,30,OSE-STRREG-0001657
722328771203163875,"Queens Apartment (10' from JFK, 30' from midtown)",328093301,Sebastian,Queens,Springfield Gardens,40.67406,-73.76267,Private room,170,2,52,2024-04-16,2.66,1,244,32,OSE-STRREG-0000942
47866275,1BR Apartment in Greenpoint,8242397,Hristiyan,Brooklyn,Greenpoint,40.73577,-73.95537,Entire home/apt,115,30,50,2024-03-30,1.36,1,105,21,
45734969,Full Bedroom B in #183: Hell's Kitchen,305240193,Elena,Manhattan,Hell's Kitchen,40.76001,-73.98957,Private room,100,30,0,,,310,362,0,
795591366035995466,Twin Bedroom 2B in #386: Hell's Kitchen,305240193,Elena,Manhattan,Hell's Kitchen,40.76167741233179,-73.990291388552,Private room,101,30,0,,,310,362,0,
1126734893712907790,Heart of Downtown NYC | Museums. Fitness Center,555768867,Moxy NYC Downtown New York City,Manhattan,Financial District,40.71035888520756,-74.00888393576496,Entire home/apt,383,1,3,2024-04-28,3,4,101,3,OSE-STRREG-6253159
19071374,Artist Room,133147190,Ocean,Brooklyn,Bushwick,40.69947,-73.91615,Private room,,30,0,,,1,0,0,
792766482547093509,Amazing Grace Guest house,485946841,Aderanti,Queens,Rosedale,40.65870393431266,-73.72907999094042,Entire home/apt,208,30,2,2024-04-10,0.32,1,364,2,
16310817,Bedroom on Quiet Block on the Lower East Side,29111684,Samuel,Manhattan,Lower East Side,40.72148,-73.9918,Private room,,30,2,2017-03-20,0.02,1,0,0,
16328372,Room In Bed-Stuy Apartment,68547639,Darren,Brooklyn,Bedford-Stuyvesant,40.69059,-73.95355,Private room,,30,0,,,1,0,0,
1107891075575394746,Bond Penthouse | Chic 3BR Noho Loft with Terrace,562058697,Haus,Manhattan,East Village,40.72618432602338,-73.99128190395194,Entire home/apt,649,30,0,,,10,190,0,
19117322,Luxurious studio,131218877,Svetlana,Manhattan,Midtown,40.75659,-73.97826,Entire home/apt,,30,0,,,1,0,0,
19118803,Luxury Studio in Battery Park NYC,7628817,Karl,Manhattan,Financial District,40.70592,-74.01468,Entire home/apt,,30,0,,,1,0,0,
665857667645966460,Quadruple Room with Kitchen and Shared Bathroom,468168420,Paul,Manhattan,Harlem,40.80079,-73.95476,Private room,222,1,54,2024-04-16,2.47,4,253,29,Exempt
19307798,Stay in the heart of Little Italy/Chinatown!,23131509,Mohammad,Manhattan,Nolita,40.72065,-73.9972,Shared room,,30,0,,,1,0,0,
18303895,Beautiful brownstone just north of Central Park.,126592760,Felicia,Manhattan,Harlem,40.80384,-73.94965,Entire home/apt,149,30,164,2024-04-29,1.92,1,327,3,
16353257,Quiet and cozy apartment in Greenwich Village,27932675,Sandra,Manhattan,NoHo,40.72605,-73.99576,Entire home/apt,,30,3,2017-03-17,0.03,1,0,0,
1067549353765757410,Downtown NYC Bliss | Museums. Restaurant,555768867,Moxy NYC Downtown New York City,Manhattan,Financial District,40.70972,-74.00888,Entire home/apt,509,1,0,,,4,50,0,OSE-STRREG-0041458
1130596201693517371,Harlem 1 Bedroom + Art Studio,363834,Jennifer,Manhattan,Harlem,40.80689,-73.94997,Entire home/apt,100,30,0,,,2,92,0,
22385672,The Blue Owl: Prime Wburg w Deck,1302029,Bree,Brooklyn,Williamsburg,40.71236,-73.95237,Entire home/apt,265,30,0,,,2,90,0,
689819573313925909,Beautiful apartment in Willamsburg,474179864,Sil,Brooklyn,Williamsburg,40.70675,-73.94232,Entire home/apt,110,30,5,2022-10-12,0.25,1,302,0,
881900201704763563,Twin Bedroom 1B in #137: Hell's Kitchen,305240193,Elena,Manhattan,Hell's Kitchen,40.76129049068554,-73.99047330748934,Private room,84,30,0,,,310,354,0,
2089273,Williamsburg Luxury 1 Bedroom,8956323,Jayar,Brooklyn,Williamsburg,40.708,-73.94619,Entire home/apt,,30,0,,,1,0,0,
36381909,Room w/backyard 10 mins to LGA close to N&W trains,272290982,Yusuf,Queens,Ditmars Steinway,40.77644,-73.92103,Private room,,30,13,2019-10-06,0.22,1,0,0,
1126936928442836022,"Cozy Studio for 2, Heart of NYC!",540061348,Jayson,Manhattan,Chelsea,40.75072114858333,-73.99578273528483,Entire home/apt,4700,30,0,,,1,268,0,
19386162,Big Private Bedroom on Roosevelt Island,106948134,Erik,Manhattan,Roosevelt Island,40.76249,-73.95037,Private room,,30,12,2019-05-22,0.14,1,0,0,
43449275,Huge Sunny Renovated 2 Bedroom  Apt in Greenpoint,3311657,Barbara,Brooklyn,Greenpoint,40.72427,-73.94978,Entire home/apt,,30,1,2020-07-31,0.02,1,0,0,
16353473,Great Bedroom in East Williamsburg (+ ROOFTOP!!),107082851,Brian,Brooklyn,Williamsburg,40.70923,-73.94272,Private room,,30,1,2017-01-01,0.01,2,0,0,
7090264,Bed-Stuy 1BR garden apt,10285950,Christina,Brooklyn,Bedford-Stuyvesant,40.68343,-73.92074,Entire home/apt,120,30,9,2022-12-09,0.10,1,185,0,
6006837,Large private bdrm in S. Park Slope,6527023,Sehrish,Brooklyn,South Slope,40.6648,-73.99195,Private room,,30,1,2015-05-13,0.01,1,0,0,
781804244104102364,Luna’s private cozy guest suite in Richmond Hill,91076684,Frank,Queens,Richmond Hill,40.698335777528335,-73.83686196560669,Entire home/apt,117,2,85,2024-04-30,5.21,1,270,60,OSE-STRREG-0000033
1034235578841143848,Gorgeous 2 Bed 2 Bath,417389851,Uljan,Brooklyn,Gowanus,40.6707477,-73.9919214,Entire home/apt,242,30,1,2024-01-03,0.25,1,179,1,
10069964,Bright  & Modern Williamsburg 1BR,12616662,Anthony,Brooklyn,Williamsburg,40.71777,-73.95382,Entire home/apt,,30,3,2016-05-07,0.03,1,0,0,
12734487,1 Single Room in 4-Bedroom APT,69243005,Jen,Manhattan,Harlem,40.82433,-73.95049,Private room,,30,0,,,2,0,0,
14945274,Bronx Retreat in Contemporary Apt,32357900,Tara,Bronx,Riverdale,40.89169,-73.90946,Private room,,30,14,2017-09-01,0.15,1,0,0,
19475058,Spacious Chinatown Loft,12038925,Keir,Manhattan,Chinatown,40.71434,-73.99172,Entire home/apt,,30,15,2018-08-26,0.18,1,0,0,
19504042,My Sweet Room,42283996,Wenqing,Queens,Rego Park,40.73154,-73.86947,Entire home/apt,,30,0,,,1,0,0,
15787037,Huge room near Manhattan w/ balcony & free pickup!,83627325,Jared,Queens,Sunnyside,40.74478,-73.9184,Private room,,30,3,2018-07-20,0.04,4,0,0,
16454164,Beautiful and Quiet Morningside Heights 1BR,19659393,Cathy,Manhattan,Morningside Heights,40.80994,-73.96569,Entire home/apt,,30,1,2017-01-02,0.01,1,0,0,
44040868,South Slope Studio Gem,13109081,Emma,Brooklyn,South Slope,40.66196,-73.98518,Entire home/apt,80,30,3,2023-12-21,0.30,1,145,3,
697660780570660717,Artsy 1 bedroom home in the Lower East Side,40741110,Dani,Manhattan,Lower East Side,40.71776,-73.9892,Entire home/apt,,30,17,2024-01-31,0.84,1,0,7,
698463402516494469,My heart belong in Brooklyn,450443676,Welcome To Excellent Homes,Brooklyn,Flatbush,40.65446,-73.9543,Entire home/apt,,30,14,2022-12-11,0.68,10,0,0,
24131843,"Snug, Sun Flooded Room in The Upper West Side",155101453,Palvasha,Manhattan,Upper West Side,40.80253,-73.96372,Private room,,30,3,2018-04-13,0.04,1,0,0,
1251681,Entire House in Brooklyn,6819812,Margarita,Brooklyn,Kensington,40.64488,-73.97254,Entire home/apt,270,30,26,2023-07-31,0.29,1,31,5,
40701124,"✴NEW✴ Luxe Garden Apt, St. Marks Church E. Village",315905744,Sara,Manhattan,East Village,40.72997,-73.98804,Entire home/apt,,30,5,2020-03-11,0.10,1,0,0,
4498688,"Large, Immaculate Brooklyn 2 BR apt, sleeps 4-5",12881527,Tanya,Brooklyn,Bedford-Stuyvesant,40.68415,-73.94985,Entire home/apt,260,30,16,2018-08-27,0.14,1,365,0,
1091299935203308643,Chic Williamsburg Penthouse 2bed,49494357,Lindsee And Peter,Brooklyn,Williamsburg,40.71261032089241,-73.95698624405394,Entire home/apt,500,30,1,2024-04-05,1,2,149,1,
20206749,Ideal Greenpoint 1 Bedroom,3402375,Colin,Brooklyn,Greenpoint,40.73075,-73.95724,Entire home/apt,,30,0,,,1,0,0,
1017538785423534231,*Prior* Brownstone 1200sqft + garden,7838856,Simona,Brooklyn,South Slope,40.66706947598368,-73.98577027328653,Entire home/apt,430,30,31,2024-04-17,6.16,2,348,31,
21183312,Charming Greenpoint Apartment. Clean!!!!,50383289,Scott,Brooklyn,Greenpoint,40.72266,-73.95251,Entire home/apt,,30,18,2018-07-02,0.23,1,0,0,
21675338,Spacious Studio Apartment in Downtown Manhattan,152959594,Carleigh,Brooklyn,Downtown Brooklyn,40.70142,-73.99044,Entire home/apt,,30,1,2017-11-18,0.01,1,0,0,
23106361,★Spacious Private Room★ MANHATTAN + Close to Park!,171660157,Del,Manhattan,Harlem,40.82626,-73.9501,Private room,,30,10,2019-01-15,0.13,1,0,0,
23469548,STUDIO - Boho Chic Sanctuary in Lower East Side,39147880,Madelaine,Manhattan,Chinatown,40.71518,-73.99094,Entire home/apt,,30,17,2019-05-11,0.23,1,0,0,
26134638,Beautiful 1 Bdrm w/ Large Private Patio,20659309,Emily,Brooklyn,Williamsburg,40.70987,-73.95409,Entire home/apt,,30,5,2018-11-04,0.07,1,0,0,
21816757,Newly Renovated Brooklyn Apartment,159023062,Victoria,Brooklyn,Crown Heights,40.67377,-73.91781,Entire home/apt,,30,11,2018-12-28,0.14,1,0,0,
714028,An Oasis in the Big Apple 2,3621183,Paul,Queens,Woodside,40.7484,-73.89892,Entire home/apt,95,30,75,2023-11-17,0.81,3,268,4,
28734987,Furnished luxury 2bed/2bath condo w/balconies,14332985,Sathi,Queens,Woodside,40.74409,-73.89414,Entire home/apt,125,365,0,,,1,214,0,
22066430,Chic Williamsburg Mid-Century Apartment,20604809,Houman,Brooklyn,Williamsburg,40.7132,-73.96176,Entire home/apt,,30,49,2023-10-08,0.63,1,0,2,
23594177,Minimalist Brooklyn Artist's Loft (Fort Greene),25096301,Ryan,Brooklyn,Fort Greene,40.68507,-73.97618,Entire home/apt,,30,10,2022-08-15,0.13,2,0,0,
840073360095363711,3 room Stay in Crown Heights,468732453,Gavriella,Brooklyn,Crown Heights,40.66422804276378,-73.93151006492427,Entire home/apt,275,30,17,2023-11-09,1.34,3,269,15,
7038801,Private room in the best part of BK,36907706,Brad,Brooklyn,Crown Heights,40.6696,-73.94685,Private room,50,30,68,2024-03-31,0.64,1,29,5,
19634230,Taste of the Suburbs in Greenpoint,41945908,Caleb,Brooklyn,Greenpoint,40.72767,-73.95431,Private room,,30,4,2018-01-03,0.05,1,0,0,
8225997,Bright 1BD in happening E Village,11004198,Caroline,Manhattan,East Village,40.72224,-73.97966,Entire home/apt,138,180,2,2016-04-01,0.02,1,337,0,
19645931,Time Square NYC Location,2074014,Carmine,Manhattan,Hell's Kitchen,40.76064,-73.99205,Private room,,400,1,2018-01-24,0.01,1,0,0,
900535240614381152,2BR Lux Condo Rooms.Washer-Dryer WiFi balcony,501499086,CrossOver,Queens,Maspeth,40.740872,-73.90181849999999,Entire home/apt,270,30,0,,,173,364,0,
19719080,"Kosher, furnished room in Crown Heights!!!",58753715,Avremi And Shmuly,Brooklyn,Crown Heights,40.66831,-73.9469,Private room,,30,5,2017-10-23,0.06,1,0,0,
28514974,"Great room in hip Williamsburg, BKLYN.",12715154,Leo,Brooklyn,Greenpoint,40.72106,-73.94702,Private room,,30,5,2021-07-15,0.08,1,0,0,
801272264539187903,Time Square Manhattan only 18 Min Away,437113809,Eskander,Queens,Maspeth,40.736893628306234,-73.90229807565167,Private room,169,30,27,2023-11-25,1.84,3,120,18,
750934716608055913,Moderate room near JFK,381374171,Ramneet,Queens,South Ozone Park,40.6720111,-73.811453,Private room,80,1,157,2024-05-01,8.63,4,295,127,OSE-STRREG-0000473
51412408,Flushing/Elmhurst BR#4,295247374,Rafael,Queens,East Elmhurst,40.76124,-73.86912,Private room,49,30,42,2024-04-25,1.26,7,179,13,
1078466069601745693,sunny and spacious apartment,36291783,Marianne,Brooklyn,Prospect-Lefferts Gardens,40.65753552968125,-73.95761289519568,Entire home/apt,158,45,0,,,1,120,0,
53402699,"ROYALTY HOST LLC Beautiful, Spacious 3-bedroom apt",432388965,Carol,Brooklyn,Prospect-Lefferts Gardens,40.65712,-73.94722,Entire home/apt,350,30,50,2023-10-02,1.70,1,173,15,
823162870267898572,Super SIZE studio/1bedroom apt,77497967,Kaylen,Bronx,Williamsbridge,40.8795069,-73.863075,Entire home/apt,190,30,1,2023-05-21,0.09,1,363,1,
34687035,# 7 Tiny Private Room 25 min to NYC by Hotel-Like,48684597,David,Queens,Maspeth,40.73786,-73.89551,Private room,49,30,35,2019-11-20,0.58,7,119,0,
724106912094854757,Lovely 1-bedroom rental unit in Woodside,147087560,Mayra,Queens,Woodside,40.74972,-73.90361,Private room,115,30,32,2023-08-20,1.67,1,31,14,
39114171,# 6 Private Room QUEEN bed 25min NYC by Hotel-Like,48684597,David,Queens,Maspeth,40.73637,-73.896,Private room,55,30,6,2019-11-12,0.11,7,119,0,
771089342334029985,Charm & Style in Crown Heights | Steps to Subway,489623638,Izzy,Brooklyn,Crown Heights,40.67682724776085,-73.94217965390285,Entire home/apt,369,1,46,2024-04-07,2.70,2,126,36,Exempt
29897123,Apartment in Brooklyn - 20 Minutes to Manhattan,218959287,George,Brooklyn,Crown Heights,40.67553,-73.94655,Entire home/apt,120,30,33,2024-03-04,1.81,1,90,21,
1022637897376588926,Short Trip to Barclays! 1 Bedroom unit,477464208,Find Dream Rentals,Brooklyn,East New York,40.6671,-73.89316,Private room,69,30,0,,,4,270,0,
40843980,Cozy 2 Bedroom Spacious Apartment near Manhattan,295370107,Dr. Tania,Queens,Ozone Park,40.6823,-73.84545,Entire home/apt,99,30,92,2023-09-26,1.97,2,269,8,
45287391,Easy access to Manhattan : Good Condition room,19303369,Hiroki,Queens,Jackson Heights,40.7512,-73.87821,Private room,35,30,1,2022-10-28,0.05,258,30,0,
16466819,Grand Central / Beautiful Studio,1475015,Mike,Manhattan,Midtown,40.75134,-73.9708,Entire home/apt,,30,4,2023-06-28,0.12,7,266,1,
33752082,# 1 Private Room KING Bed 25 min NYC by Hotel-Like,48684597,David,Queens,Maspeth,40.7381,-73.89667,Private room,55,30,46,2019-11-19,0.75,7,119,0,
50497636,Jewel Apt in BK with best Manhattan Access,1746838,Steven,Brooklyn,Crown Heights,40.67055,-73.95745,Entire home/apt,200,30,1,2022-07-01,0.04,1,269,0,
1139430167198224176,Chic City Escape: 3-Bedroom Luxury Retreat,573381793,Menachem,Brooklyn,Crown Heights,40.67042,-73.94252,Entire home/apt,321,3,0,,,2,253,0,OSE-STRREG-0000778
983714260176010501,"Room in 3BR2BA Condo, 10min walk from 61 St 7train",501499086,CrossOver,Queens,Maspeth,40.74043566778173,-73.90069814938136,Private room,99,30,0,,,173,269,0,
19811442,"Spacious, sunny studio apt in East Village, NYC",877697,Lisa,Manhattan,East Village,40.73214,-73.98598,Entire home/apt,,30,0,,,1,0,0,
